price_h,price_m,price
15579.752066115703,15109.818181818182,15344.785123966944
16738.689655172413,14426.727272727272,15582.708463949843
20601.405405405407,18236.4,19418.902702702704
16665.690265486726,15769.916666666666,16217.803466076697
17340.205607476637,17756.545454545456,17548.375531011046
17738.46153846154,16578.375,17158.41826923077
17939.943661971833,14893.777777777777,16416.860719874807
18626.8,16716.8,17671.8
18742.380597014926,19617.166666666668,19179.7736318408
16348.853846153846,15859.57142857143,16104.212637362638
16526.085714285713,17553.4,17039.742857142857
16338.236559139785,15214.833333333334,15776.53494623656
16644.849673202614,14406.615384615385,15525.732528909
16560.870229007633,13177.235294117647,14869.05276156264
16738.80991735537,15191.857142857143,15965.333530106258
15932.056910569107,17401.53846153846,16666.797686053782
16939.445945945947,16607.190476190477,16773.31821106821
16889.882978723403,16445.214285714286,16667.548632218844
16765.65359477124,14253.29411764706,15509.47385620915
15920.7734375,18246.066666666666,17083.420052083333
16104.832061068702,16444.571428571428,16274.701744820064
17537.594202898552,13781.214285714286,15659.404244306419
15885.131147540984,14858.0,15371.565573770491
16364.864583333334,16107.529411764706,16236.196997549021
16313.727272727272,17111.6,16712.663636363635
15843.176991150442,13809.176470588236,14826.176730869338
16421.00826446281,14127.055555555555,15274.031910009182
16700.74074074074,16613.14285714286,16656.9417989418
18434.57264957265,16854.64285714286,17644.607753357755
18743.69318181818,14871.375,16807.53409090909
17823.88028169014,18020.153846153848,17922.017063921994
16797.370078740158,16569.882352941175,16683.626215840668
17603.410447761195,16375.333333333334,16989.371890547263
17805.075757575756,16390.8125,17097.94412878788
17312.52142857143,16691.944444444445,17002.232936507935
17243.160714285714,16645.055555555555,16944.108134920636
17567.212903225805,17631.466666666667,17599.339784946234
16713.739837398374,16815.526315789473,16764.633076593924
17186.396946564884,17270.6,17228.49847328244
16551.203125,16936.533333333333,16743.868229166666
17271.858156028367,15276.8,16274.329078014183
17744.12745098039,14295.333333333334,16019.730392156864
18043.927631578947,15976.333333333334,17010.13048245614
18782.064,17565.352941176472,18173.708470588237
19161.1,17091.571428571428,18126.335714285713
18818.355140186915,15661.636363636364,17239.99575191164
19551.536585365855,15921.785714285714,17736.661149825784
20995.059523809523,15969.133333333333,18482.09642857143
19518.573529411766,19769.083333333332,19643.82843137255
20063.5625,18033.666666666668,19048.614583333336
19564.16379310345,18030.76923076923,18797.46651193634
20619.15254237288,20858.25,20738.70127118644
21747.962406015038,18695.76923076923,20221.865818392136
21695.6404494382,18875.117647058825,20285.379048248513
23404.909722222223,19550.277777777777,21477.59375
21368.33613445378,17716.923076923078,19542.62960568843
22672.378151260506,18986.875,20829.626575630253
21103.041666666668,19247.714285714286,20175.377976190477
22623.48076923077,17021.875,19822.677884615383
20610.425,14219.5,17414.9625
22618.194915254237,19449.85714285714,21034.02602905569
26317.221238938055,19553.130434782608,22935.175836860333
23478.185185185186,22499.18181818182,22988.683501683503
24504.305263157894,18803.6,21653.952631578948
23194.72972972973,23396.8125,23295.771114864867
24649.655172413793,23357.6,24003.627586206894
22917.100775193798,19695.277777777777,21306.189276485788
25885.40740740741,25380.76923076923,25633.088319088318
24373.412280701756,24767.3,24570.35614035088
25125.287234042553,26697.9,25911.593617021277
26354.2,26806.384615384617,26580.29230769231
25859.0,15318.833333333334,20588.916666666668
26299.78846153846,23324.666666666668,24812.227564102563
28166.4,25730.529411764706,26948.464705882354
27082.966666666667,24876.3,25979.63333333333
29124.58064516129,31074.11111111111,30099.3458781362
28578.327433628318,28347.53846153846,28462.932947583387
30884.810344827587,24785.7,27835.255172413796
30824.318584070796,23675.470588235294,27249.894586153045
31175.31914893617,28707.428571428572,29941.37386018237
28576.273684210526,27778.076923076922,28177.175303643722
27521.84297520661,26982.285714285714,27252.064344746163
31324.618556701033,22626.428571428572,26975.523564064802
29153.78,27605.666666666668,28379.723333333335
28871.344086021505,22273.8,25572.572043010754
31002.2,24252.11111111111,27627.155555555553
29703.986842105263,26969.846153846152,28336.916497975708
29797.58227848101,25916.85714285714,27857.219710669076
31822.618556701033,24665.363636363636,28243.991096532336
30252.526315789473,27332.166666666668,28792.34649122807
29147.01818181818,27971.166666666668,28559.092424242423
30479.267441860466,25873.545454545456,28176.40644820296
30592.766990291264,25196.0,27894.38349514563
31710.3125,25564.833333333332,28637.572916666664
29827.025974025975,24594.444444444445,27210.73520923521
30964.933333333334,25975.0,28469.966666666667
28973.422222222223,22923.909090909092,25948.66565656566
31735.78125,24243.285714285714,27989.533482142855
31309.597826086956,23919.714285714286,27614.65605590062
33683.29113924051,27604.444444444445,30643.867791842476
31294.845238095237,27341.0,29317.92261904762
30592.75925925926,28766.8,29679.77962962963
33978.9010989011,27597.0,30787.95054945055
34115.119402985074,29670.666666666668,31892.893034825873
29837.731707317074,26496.727272727272,28167.229490022175
34924.781818181815,29392.833333333332,32158.80757575757
31710.07608695652,27283.0,29496.53804347826
33382.48148148148,18000.0,25691.24074074074
36462.217948717946,24601.833333333332,30532.02564102564
35855.795454545456,33496.75,34676.27272727273
38263.60294117647,31189.0,34726.30147058824
34329.73611111111,35660.166666666664,34994.95138888889
33885.742424242424,27984.5,30935.121212121212
34284.243902439026,17366.666666666668,25825.455284552845
38908.27027027027,30396.285714285714,34652.277992277996
34288.260273972606,31919.25,33103.75513698631
32738.059701492537,21097.11111111111,26917.585406301823
38971.607142857145,33551.5,36261.55357142857
36727.933333333334,22806.0,29766.966666666667
31957.774193548386,25731.2,28844.487096774195
37799.625,32370.833333333332,35085.229166666664
41331.86111111111,33901.0,37616.430555555555
35951.32352941176,22974.75,29463.03676470588
36331.27272727273,36547.5,36439.38636363637
32814.88524590164,41841.666666666664,37328.27595628415
33129.970588235294,16583.25,24856.610294117647
39389.666666666664,29634.777777777777,34512.22222222222
36539.3125,32850.0,34694.65625
40163.245614035084,20310.714285714286,30236.979949874687
40524.13043478261,37851.75,39187.940217391304
35830.395348837206,23969.285714285714,29899.84053156146
37325.692307692305,19612.5,28469.096153846152
33321.9756097561,34767.25,34044.61280487805
35253.142857142855,12525.25,23889.196428571428
37359.89473684211,20850.0,29104.947368421053
38935.619047619046,20454.0,29694.809523809523
39355.0,27059.5,33207.25
39285.71428571428,20880.666666666668,30083.190476190473
38853.27272727273,37370.833333333336,38112.05303030303
46109.692307692305,27023.0,36566.346153846156
31347.666666666668,30820.0,31083.833333333336
32858.833333333336,53202.5,43030.66666666667
34649.933333333334,30502.5,32576.216666666667
33273.666666666664,19450.0,26361.833333333332
35907.083333333336,37589.5,36748.29166666667
38166.642857142855,29000.0,33583.32142857143
35258.045454545456,40916.25,38087.14772727273
27010.666666666668,38268.75,32639.708333333336
33102.692307692305,33666.666666666664,33384.679487179485
30207.272727272728,,
29631.266666666666,55550.0,42590.63333333333
51644.142857142855,31786.0,41715.07142857143
32957.31578947369,47650.0,40303.65789473684
30149.923076923078,15250.0,22699.96153846154
28339.866666666665,53621.333333333336,40980.6
32226.875,,
24653.833333333332,37372.333333333336,31013.083333333336
25268.285714285714,,
21227.8,67500.0,44363.9
21000.0,,
20601.545454545456,17666.666666666668,19134.106060606064
19644.0,,
17500.0,18600.0,18050.0
21882.333333333332,,
17683.0,,
32000.0,,
34816.0,,
231409.25,,
17750.0,,
25125.0,,
19655.0,,
40300.0,,
20555.666666666668,8550.0,14552.833333333334
72668.5,,
27148.666666666668,,
53108.57142857143,54334.0,53721.28571428571
78875.0,49334.0,64104.5
45913.63636363636,8450.0,27181.81818181818
37992.05882352941,67000.0,52496.029411764706
69934.09090909091,85334.0,77634.04545454546
42458.25,70000.0,56229.125
47275.083333333336,11200.0,29237.541666666668
45884.06060606061,33638.5,39761.280303030304
39673.21875,38858.0,39265.609375
36097.42857142857,31320.8,33709.114285714284
36893.2,,
57138.0,,
45920.21212121212,31825.333333333332,38872.77272727273
41447.72727272727,34097.333333333336,37772.530303030304
40042.66265060241,32241.88888888889,36142.275769745655
36370.64705882353,30466.8,33418.72352941176
33312.22857142857,33767.444444444445,33539.8365079365
31691.61788617886,27063.727272727272,29377.672579453065
29562.201680672268,29924.625,29743.413340336134
28362.341463414636,26264.0,27313.170731707316
28946.535087719298,24249.42105263158,26597.97807017544
27538.98561151079,24972.45,26255.717805755397
30325.37037037037,22453.18181818182,26389.276094276094
26491.0,22250.791666666668,24370.895833333336
26704.08527131783,19471.321428571428,23087.703349944626
27223.98449612403,21740.863636363636,24482.42406624383
26225.436974789915,21624.84,23925.138487394957
25213.614285714284,23482.347826086956,24347.981055900622
28524.848,23755.31818181818,26140.08309090909
24328.075187969924,23419.35,23873.71259398496
24295.86923076923,23750.8,24023.334615384614
22688.432432432433,22340.727272727272,22514.579852579853
22256.905982905984,21851.25,22054.077991452992
22776.204225352114,21347.565217391304,22061.88472137171
22918.082089552237,20057.4,21487.74104477612
22396.939393939392,21549.0,21972.969696969696
24528.042857142857,20223.454545454544,22375.7487012987
28077.246268656716,17688.0,22882.623134328358
25394.848214285714,20499.8,22947.324107142857
23229.46762589928,17350.5625,20290.015062949642
22402.890625,20904.61111111111,21653.750868055555
22199.453846153847,18878.61111111111,20539.032478632478
23146.60975609756,19510.69230769231,21328.651031894937
23294.96,19872.090909090908,21583.52545454545
22800.846153846152,17879.52380952381,20340.18498168498
23846.744360902256,19827.052631578947,21836.898496240603
23516.436974789915,19693.409090909092,21604.923032849503
24485.363636363636,24271.5,24378.431818181816
23188.53097345133,17477.6,20333.065486725664
23716.964912280702,25046.7,24381.83245614035
23356.719298245614,22181.6,22769.159649122805
26756.488372093023,18915.833333333332,22836.160852713176
24971.401785714286,18476.235294117647,21723.818539915967
27705.30708661417,22381.4,25043.353543307087
26685.409836065573,23950.666666666668,25318.03825136612
24996.125,22143.652173913044,23569.88858695652
23961.0,24434.5,24197.75
28171.491525423728,22206.4375,25188.964512711864
27631.023076923077,23278.235294117647,25454.62918552036
27549.714285714286,24992.571428571428,26271.142857142855
27392.509433962263,21548.5,24470.50471698113
26448.45,17810.733333333334,22129.591666666667
27651.5125,21853.846153846152,24752.679326923077
27609.84677419355,23299.0,25454.423387096773
30796.586776859505,22278.555555555555,26537.57116620753
27342.252173913042,18136.4,22739.32608695652
31161.91935483871,24452.666666666668,27807.293010752688
27503.41176470588,26582.333333333332,27042.87254901961
29301.77659574468,23975.4,26638.58829787234
29861.867924528302,25125.714285714286,27493.791105121294
29089.049019607843,15053.2,22071.12450980392
24791.025210084033,24239.0,24515.012605042015
29277.657142857144,21783.133333333335,25530.39523809524
28201.44881889764,27111.35714285714,27656.402980877392
27690.655913978495,22730.916666666668,25210.786290322583
29615.856115107912,26738.941176470587,28177.39864578925
29805.51260504202,30060.5,29933.00630252101
28264.28787878788,22834.117647058825,25549.202762923353
29721.159663865546,20878.52380952381,25299.841736694678
46393.57692307692,26772.375,36582.97596153846
29397.098591549297,23657.5,26527.299295774646
30354.955223880595,26066.722222222223,28210.83872305141
30743.28431372549,23463.666666666668,27103.475490196077
29667.93137254902,26510.8,28089.365686274512
34455.98412698413,25929.1,30192.542063492063
26018.333333333332,,
28045.796875,22161.8,25103.7984375
31077.69387755102,27145.11111111111,29111.402494331065
30036.49193548387,30332.222222222223,30184.35707885305
33985.02380952381,22940.454545454544,28462.739177489177
29025.704225352114,21084.555555555555,25055.129890453834
30532.71111111111,28768.75,29650.730555555558
34030.97247706422,27614.53846153846,30822.75546930134
32292.72972972973,29160.666666666668,30726.6981981982
29991.766423357665,27161.1,28576.433211678832
34557.30894308943,40179.833333333336,37368.57113821138
30016.474452554743,24828.272727272728,27422.373589913735
33637.813725490196,31706.88888888889,32672.351307189543
59913.44755244755,24637.0,42275.22377622378
33498.831775700935,30522.30769230769,32010.56973400431
32075.242424242424,27573.470588235294,29824.35650623886
34877.91836734694,29026.176470588234,31952.047418967588
34825.73426573427,26064.625,30445.179632867133
35685.9375,33631.666666666664,34658.80208333333
39439.30731707317,31608.263157894737,35523.78523748396
40873.43925233645,30672.4,35772.91962616822
41589.49246231156,31905.526315789473,36747.509389050516
41010.102803738315,38642.10526315789,39826.10403344811
42691.986175115206,33932.04761904762,38312.01689708141
45795.70175438596,35954.933333333334,40875.31754385965
43738.43043478261,35639.166666666664,39688.798550724634
43239.59728506787,36754.5,39997.04864253393
42251.31188118812,34722.52,38486.91594059406
47133.990476190476,42011.5,44572.74523809524
44358.93298969072,35458.89473684211,39908.91386326641
44406.70344827586,35907.90909090909,40157.306269592475
57451.5,,
42095.08208955224,32895.833333333336,37495.45771144279
42602.494505494506,31718.0,37160.24725274726
48855.06976744186,32652.666666666668,40753.86821705427
28394.5,,
40374.851851851854,14000.0,27187.425925925927
34130.205882352944,26941.6,30535.90294117647
30816.574468085106,24839.5,27828.037234042553
31354.12,30627.666666666668,30990.893333333333
32990.36,30800.0,31895.18
32518.74418604651,25049.428571428572,28784.086378737542
35317.0,31063.083333333332,33190.041666666664
32512.101123595505,28732.4,30622.25056179775
34604.97727272727,27171.777777777777,30888.377525252523
33344.18309859155,28526.7,30935.441549295778
29794.055555555555,26973.4375,28383.746527777777
33461.666666666664,30621.583333333332,32041.625
30591.704545454544,28392.923076923078,29492.31381118881
31556.65,28089.166666666668,29822.908333333333
31591.739583333332,25620.133333333335,28605.936458333334
30300.416666666668,26198.18181818182,28249.299242424244
29877.82300884956,24604.866666666665,27241.34483775811
31141.370967741936,30027.363636363636,30584.367302052786
30595.49,30336.923076923078,30466.20653846154
29100.029702970296,28875.444444444445,28987.737073707372
28782.052083333332,28937.133333333335,28859.592708333334
142123.78640776698,29124.285714285714,85624.03606102635
27862.084745762713,24514.947368421053,26188.51605709188
28768.11111111111,29560.444444444445,29164.277777777777
28197.589743589742,27958.923076923078,28078.25641025641
27464.916666666668,27017.545454545456,27241.231060606064
26406.23404255319,28495.133333333335,27450.683687943263
27979.626666666667,25843.4,26911.513333333336
26693.343434343435,24305.14285714286,25499.243145743145
27074.032258064515,21006.25,24040.141129032258
27304.22807017544,23123.0,25213.614035087718
27209.61386138614,20923.416666666668,24066.515264026406
34929.15740740741,23604.5,29266.828703703704
27067.32110091743,21968.666666666668,24517.99388379205
28818.7,26437.714285714286,27628.207142857143
26221.26582278481,23276.81818181818,24749.042002301496
28361.333333333332,26628.285714285714,27494.809523809523
24507.30693069307,22576.866666666665,23542.08679867987
28142.010752688173,26037.0,27089.50537634409
27484.747252747253,25353.30769230769,26419.027472527472
27391.152380952382,26023.923076923078,26707.53772893773
26406.211267605635,28435.272727272728,27420.74199743918
29431.41346153846,27975.2,28703.306730769233
26024.047244094487,25737.764705882353,25880.905974988418
29018.924731182797,26742.615384615383,27880.77005789909
26149.554455445545,24342.11111111111,25245.832783278325
25535.170731707316,20142.2,22838.685365853657
28616.103896103898,25452.25,27034.17694805195
29243.04,25166.727272727272,27204.883636363636
25902.79411764706,20089.0,22995.89705882353
28529.48979591837,26247.615384615383,27388.552590266874
29373.649484536083,23021.75,26197.699742268043
26359.035714285714,24794.625,25576.830357142855
29760.6875,23611.416666666668,26686.052083333336
30774.69090909091,34190.0,32482.345454545455
28327.009523809524,24563.533333333333,26445.27142857143
26170.165048543688,22769.222222222223,24469.693635382955
29488.285714285714,25631.5,27559.892857142855
26180.103448275862,22945.066666666666,24562.585057471264
28280.546875,26283.333333333332,27281.940104166664
28762.64,27569.69230769231,28166.166153846156
25975.317757009347,25161.6,25568.458878504673
28107.75,19474.285714285714,23791.017857142855
28313.9875,23344.4,25829.19375
28230.64210526316,15463.6875,21847.16480263158
27495.68253968254,21418.083333333332,24456.882936507936
29341.704761904763,28439.0,28890.352380952383
27185.793478260868,26943.363636363636,27064.578557312252
29190.835443037973,24672.444444444445,26931.63994374121
28441.708333333332,28585.35714285714,28513.532738095237
30362.715789473685,24282.0,27322.357894736844
27220.47619047619,10250.0,18735.238095238095
30880.92391304348,24949.5,27915.21195652174
27718.24,27311.083333333332,27514.661666666667
29522.89108910891,26484.166666666668,28003.528877887788
28382.25,29647.833333333332,29015.041666666664
28171.41176470588,30294.0,29232.70588235294
27449.322580645163,24267.8,25858.56129032258
27109.35238095238,22993.2,25051.27619047619
25164.114035087718,16853.3,21008.707017543857
22091.72857142857,24384.285714285714,23238.007142857143
25111.433333333334,25535.4,25323.416666666668
24554.85714285714,25438.444444444445,24996.65079365079
26104.280701754386,17973.272727272728,22038.77671451356
27016.409090909092,28207.0,27611.704545454544
26952.385714285716,16734.5,21843.442857142858
28456.08823529412,20874.6,24665.34411764706
26300.028985507248,18341.5,22320.764492753624
26576.494505494506,18231.833333333332,22404.16391941392
28902.272727272728,17925.64285714286,23413.957792207795
28898.7125,24796.5,26847.60625
26946.119047619046,22726.714285714286,24836.416666666664
26618.25287356322,22876.3125,24747.28268678161
26242.657534246577,22643.555555555555,24443.106544901064
28213.17777777778,25498.6,26855.88888888889
27406.96,18096.75,22751.855
28876.081395348836,24247.071428571428,26561.57641196013
23478.079545454544,20791.222222222223,22134.65088383838
24720.25,21080.2,22900.225
26090.64197530864,17918.866666666665,22004.754320987653
22569.516129032258,20500.941176470587,21535.228652751422
24822.25,14250.0,19536.125
22558.817204301075,21045.666666666668,21802.24193548387
21782.27659574468,19227.882352941175,20505.07947434293
21846.604938271605,16370.7,19108.652469135803
21437.835164835164,13751.23076923077,17594.532967032967
22588.29761904762,19292.4,20940.34880952381
21229.118644067796,12128.416666666666,16678.76765536723
22443.74226804124,19286.76923076923,20865.255749405234
20413.635416666668,10763.833333333334,15588.734375
21738.304347826088,17533.0,19635.652173913044
21830.724137931036,13874.4,17852.56206896552
20430.319587628866,13619.529411764706,17024.924499696786
22508.98245614035,6569.25,14539.116228070176
20752.978260869564,15562.214285714286,18157.596273291925
19768.29268292683,14746.538461538461,17257.415572232647
20043.025316455696,16336.555555555555,18189.790436005627
20026.08080808081,13272.714285714286,16649.397546897548
21345.782608695652,18443.416666666668,19894.59963768116
19524.60714285714,12919.416666666666,16222.011904761905
21750.824175824175,16305.5,19028.16208791209
18098.022471910113,15701.57142857143,16899.796950240772
19142.296296296296,14844.125,16993.210648148146
18157.94871794872,11243.57142857143,14700.760073260073
15347.532608695652,8165.875,11756.703804347826
14592.581818181818,9840.0,12216.290909090909
15655.831460674157,16132.545454545454,15894.188457609805
15320.643835616438,9107.0,12213.821917808218
17527.464285714286,8926.75,13227.107142857143
13821.986666666666,13888.166666666666,13855.076666666666
13072.60606060606,6262.111111111111,9667.358585858587
14067.15,5025.0,9546.075
15202.706896551725,19996.555555555555,17599.63122605364
16572.701754385966,8878.833333333334,12725.767543859649
15832.021739130434,12957.333333333334,14394.677536231884
16290.652173913044,8672.666666666666,12481.659420289856
12461.117647058823,14410.2,13435.658823529411
15116.628571428571,11511.0,13313.814285714285
15978.056603773584,11133.333333333334,13555.69496855346
14796.89393939394,9840.0,12318.44696969697
16136.3,13043.75,14590.025
14775.533333333333,9669.4,12222.466666666667
15228.02564102564,13212.0,14220.01282051282
13737.290322580646,8516.666666666666,11126.978494623656
16754.054545454546,11333.333333333334,14043.69393939394
21629.79411764706,13375.0,17502.39705882353
16319.585365853658,15042.333333333334,15680.959349593497
19064.36111111111,12183.5,15623.930555555555
16777.155555555557,29625.0,23201.077777777777
17107.11111111111,,
22300.08108108108,18656.375,20478.22804054054
17455.720930232557,10825.0,14140.360465116279
20813.696969696968,16475.0,18644.348484848484
19415.416666666668,13619.0,16517.208333333336
18273.676470588234,4175.0,11224.338235294117
16769.82608695652,3550.0,10159.91304347826
18976.714285714286,11675.0,15325.857142857143
17233.96153846154,3775.0,10504.48076923077
14786.826086956522,14443.75,14615.28804347826
18969.375,4050.0,11509.6875
14832.125,2516.0,8674.0625
12305.444444444445,,
28156.29411764706,18500.0,23328.14705882353
8185.666666666667,6500.0,7342.833333333334
13900.78947368421,8675.0,11287.894736842105
27032.583333333332,8500.0,17766.291666666664
24377.833333333332,9125.0,16751.416666666664
15057.833333333334,,
31171.846153846152,,
30826.75,,
13473.5,,
8854.0,,
33080.0,,
14599.666666666666,14433.333333333334,14516.5
25516.3,1600.0,13558.15
29000.0,,
31822.333333333332,,
10657.833333333334,,
7191.666666666667,,
33214.142857142855,47500.0,40357.07142857143
30688.3,52000.0,41344.15
29303.090909090908,65000.0,47151.545454545456
51131.3,37000.0,44065.65
42738.857142857145,44000.0,43369.42857142857
46741.8,29126.0,37933.9
16846.5,,
14285.5,,
42203.0,,
24850.75,,
14208.666666666666,,
9940.0,28350.0,19145.0
7214.214285714285,,
15927.57142857143,,
6726.333333333333,,
15209.0,1850.0,8529.5
14780.42857142857,12500.0,13640.214285714286
17059.733333333334,,
16622.666666666668,7700.0,12161.333333333334
28127.35714285714,,
25410.8,,
23505.0,25638.833333333332,24571.916666666664
31266.938461538462,21000.0,26133.46923076923
26818.340425531915,26775.0,26796.67021276596
31237.159420289856,33257.375,32247.267210144928
30976.65882352941,32334.11111111111,31655.38496732026
30413.422222222223,26673.0,28543.21111111111
29765.140350877195,25346.23076923077,27555.685560053982
32147.384615384617,24290.384615384617,28218.884615384617
28310.558139534885,30434.571428571428,29372.564784053156
28469.25,24380.933333333334,26425.091666666667
27300.638461538463,22545.666666666668,24923.152564102566
33803.09523809524,18902.61111111111,26352.853174603173
25254.401360544216,21264.470588235294,23259.435974389755
24003.810606060608,18439.666666666668,21221.73863636364
23968.939393939392,20433.8,22201.369696969698
21950.022900763357,17986.434782608696,19968.228841686025
23041.166666666668,19016.222222222223,21028.694444444445
19923.654545454545,16427.2,18175.427272727273
19829.265734265733,18891.88888888889,19360.57731157731
20414.1884057971,16554.923076923078,18484.55574136009
19262.920634920636,17803.47619047619,18533.198412698413
20475.75912408759,15343.583333333334,17909.671228710464
20988.514705882353,17011.333333333332,18999.924019607843
18811.829268292684,15231.25,17021.539634146342
20776.26923076923,15958.055555555555,18367.16239316239
19533.20930232558,15132.714285714286,17332.96179401993
18786.577235772358,15707.4,17246.988617886178
20590.790322580644,15943.733333333334,18267.261827956987
26281.946153846155,18040.133333333335,22161.039743589747
19503.593495934958,16590.444444444445,18047.018970189703
20510.752,14300.0,17405.376
19122.656934306568,14793.111111111111,16957.88402270884
20015.40163934426,16937.85714285714,18476.6293911007
19343.420168067227,16314.266666666666,17828.843417366945
21383.927419354837,15535.866666666667,18459.89704301075
18751.321739130435,16193.842105263158,17472.581922196798
20043.11111111111,14313.285714285714,17178.19841269841
19588.106796116506,16859.85714285714,18223.981969486824
22725.565656565657,19962.9375,21344.251578282827
19445.709401709402,18245.733333333334,18845.721367521368
22446.235294117647,18142.69230769231,20294.463800904978
20069.530612244896,16148.0,18108.76530612245
23517.691666666666,14186.076923076924,18851.884294871794
20250.457142857143,16952.0,18601.22857142857
21549.802197802197,16289.583333333334,18919.692765567765
20367.34745762712,16381.3,18374.323728813557
22878.736363636363,15316.4,19097.56818181818
22582.428571428572,21511.272727272728,22046.85064935065
22099.346456692914,16882.0,19490.67322834646
23992.14285714286,20103.75,22047.946428571428
21364.96875,16357.846153846154,18861.407451923078
23844.570247933883,16946.764705882353,20395.66747690812
22867.43650793651,18406.352941176472,20636.894724556492
22328.271844660194,23965.11111111111,23146.69147788565
20834.9296875,17157.923076923078,18996.42638221154
20916.040650406503,27394.166666666668,24155.103658536587
23503.252336448597,18894.53846153846,21198.89539899353
23308.621848739494,17575.58823529412,20442.105042016807
23271.0593220339,14040.4,18655.72966101695
20119.397260273974,18140.0,19129.698630136987
22411.691666666666,20133.0,21272.345833333333
22490.367816091955,20748.166666666668,21619.26724137931
22584.25,17573.545454545456,20078.897727272728
25184.89908256881,14837.555555555555,20011.22731906218
21878.495238095238,14831.4,18354.94761904762
20726.033898305086,17376.833333333332,19051.43361581921
27895.6,18150.875,23023.2375
23483.68,22812.0,23147.84
22860.813725490196,19160.69230769231,21010.753016591254
28357.418181818182,19305.5,23831.45909090909
24191.73417721519,23338.88888888889,23765.311533052038
24705.798319327732,17150.909090909092,20928.35370511841
26390.242990654206,15504.833333333334,20947.53816199377
31727.223214285714,20585.0,26156.111607142855
23173.8661971831,18450.176470588234,20812.021333885667
24266.887931034482,19215.214285714286,21741.051108374384
21662.947368421053,16709.0,19185.973684210527
26271.830188679247,17287.947368421053,21779.88877855015
25686.1,18105.75,21895.925
27658.38620689655,17384.416666666668,22521.40143678161
30852.406976744187,16841.238095238095,23846.82253599114
34658.9720670391,22753.117647058825,28706.044857048964
30870.706666666665,22922.75,26896.728333333333
32609.28085106383,20866.647058823528,26737.96395494368
33380.37558685446,25214.4,29297.38779342723
32058.175925925927,25249.41176470588,28653.793845315904
33857.28,29914.714285714286,31885.997142857144
34954.785046728975,23235.75,29095.267523364488
32188.062146892655,23807.333333333332,27997.69774011299
45606.333333333336,,
34202.98536585366,23743.736842105263,28973.361103979463
34030.394594594596,28598.285714285714,31314.340154440157
34790.886227544914,28980.285714285714,31885.585970915316
36105.24817518248,28651.416666666668,32378.332420924577
38869.88349514563,27630.8,33250.34174757281
35252.79245283019,14000.0,24626.396226415094
37581.444444444445,,
33235.5,,
41282.5,31363.5,36323.0
27013.696969696968,10000.0,18506.848484848484
22262.272727272728,20200.0,21231.136363636364
29225.809523809523,25933.333333333332,27579.571428571428
26510.328767123287,22113.25,24311.78938356164
24383.157894736843,17314.76923076923,20848.963562753037
21725.053333333333,16658.0,19191.526666666665
19625.571428571428,16738.30769230769,18181.93956043956
20117.706896551725,17049.916666666668,18583.811781609198
22575.290322580644,19153.0,20864.145161290322
19099.95890410959,18114.285714285714,18607.12230919765
20304.093023255813,15457.615384615385,17880.8542039356
19393.529411764706,19179.5,19286.514705882353
28493.025974025975,15406.25,21949.63798701299
19932.296875,16224.0,18078.1484375
21334.590909090908,19332.375,20333.482954545456
18902.871794871793,17681.7,18292.285897435897
20446.712643678162,18410.1,19428.40632183908
21817.166666666668,16769.727272727272,19293.446969696968
19631.136363636364,16617.8,18124.46818181818
21737.127272727274,18855.555555555555,20296.341414141414
20345.128440366974,15889.636363636364,18117.38240200167
22372.424242424244,20281.363636363636,21326.89393939394
24832.11111111111,15442.857142857143,20137.484126984127
21255.278350515466,16752.153846153848,19003.716098334655
20870.078260869566,19835.0,20352.539130434783
21307.066666666666,17847.636363636364,19577.351515151517
21188.295652173914,16912.058823529413,19050.17723785166
20187.18085106383,16191.666666666666,18189.423758865247
21731.126213592233,17700.8,19715.963106796116
19668.515789473684,16434.444444444445,18051.480116959065
20568.474226804123,17181.53846153846,18875.006344171292
19781.151515151516,21568.875,20675.01325757576
18262.960396039605,18751.7,18507.3301980198
19522.01052631579,13809.777777777777,16665.894152046785
17569.871794871793,16658.8,17114.335897435896
18329.426829268294,18437.9,18383.663414634146
19163.40243902439,18491.5,18827.451219512193
20196.5,19008.333333333332,19602.416666666664
20603.91176470588,18363.75,19483.83088235294
19526.533333333333,17279.1,18402.816666666666
19649.446969696968,17354.428571428572,18501.93777056277
21252.126315789475,13374.857142857143,17313.49172932331
19897.55339805825,17715.25,18806.401699029127
21806.93442622951,18451.0,20128.967213114753
19854.9126984127,15318.538461538461,17586.72557997558
19998.25,20223.2,20110.725
20287.02912621359,15721.272727272728,18004.15092674316
25459.98901098901,15199.2,20329.594505494504
21984.816176470587,22691.4,22338.108088235294
19402.9358974359,16308.545454545454,17855.740675990677
20957.35606060606,17423.3,19190.32803030303
23961.048,18177.222222222223,21069.13511111111
20007.293103448275,18346.3,19176.79655172414
19400.345454545455,19769.0,19584.67272727273
19565.352941176472,17705.6,18635.476470588233
23358.466666666667,20511.909090909092,21935.18787878788
18632.021739130436,15254.75,16943.385869565216
18016.123711340206,17712.1,17864.111855670104
18917.752475247526,17936.090909090908,18426.921692169217
18855.52688172043,12305.0,15580.263440860215
20815.917293233084,17347.0,19081.458646616542
21256.5,16779.2,19017.85
20100.622047244095,13371.6,16736.11102362205
19398.204301075268,15947.875,17673.039650537634
19365.743362831858,20305.272727272728,19835.508045052295
