datetime,price
2018-05-30,18577.95108695652
2018-05-31,16201.333333333334
2018-06-01,18857.105263157893
2018-06-02,16551.420289855072
2018-06-04,16091.989583333334
2018-06-05,15912.756218905473
2018-06-06,16670.270440251574
2018-06-07,15772.277486910994
2018-06-08,15388.60294117647
2018-06-09,14554.771241830065
2018-06-11,14987.611650485436
2018-06-12,16712.217877094972
2018-06-13,16303.161971830987
2018-06-14,15959.841726618704
2018-06-15,15217.790322580646
2018-06-16,17147.028985507248
2018-06-18,15785.619047619048
2018-06-19,14612.567415730337
2018-06-20,15503.306748466257
2018-06-21,13446.517766497462
2018-06-22,13143.865
2018-06-23,12834.44099378882
2018-06-25,12912.173913043478
2018-06-26,12393.971098265896
2018-06-27,14089.954198473282
2018-06-28,19781.46853146853
2018-06-29,12995.182432432432
2018-06-30,12668.64705882353
2018-07-02,16063.355140186915
2018-07-03,16409.197802197803
2018-07-04,14822.77037037037
2018-07-05,15045.152866242039
2018-07-06,16804.481012658227
2018-07-07,14357.086206896553
2018-07-09,13508.059880239522
2018-07-10,15315.54918032787
2018-07-11,12451.783950617284
2018-07-12,12373.61875
2018-07-13,12080.229166666666
2018-07-14,11584.18018018018
2018-07-16,12788.754385964912
2018-07-17,10501.823529411764
2018-07-18,11685.968503937007
2018-07-19,13159.710743801654
2018-07-20,11247.04918032787
2018-07-21,11665.591549295774
2018-07-23,12364.29411764706
2018-07-24,12432.5
2018-07-25,12414.791666666666
2018-07-26,13241.0
2018-07-27,13122.127450980392
2018-07-28,12698.651515151516
2018-07-30,14269.76
2018-07-31,16583.493827160495
2018-08-01,14503.939759036144
2018-08-02,14817.636363636364
2018-08-03,15412.280701754386
2018-08-04,15380.25
2018-08-06,16734.566666666666
2018-08-07,17228.74
2018-08-08,16899.244897959183
2018-08-09,16987.79661016949
2018-08-10,19211.46153846154
2018-08-11,19493.342105263157
2018-08-13,20055.05172413793
2018-08-14,19988.13559322034
2018-08-15,21658.854166666668
2018-08-16,21034.390625
2018-08-17,22016.428571428572
2018-08-18,20559.7
2018-08-20,22095.701754385966
2018-08-21,21946.3
2018-08-22,17627.34375
2018-08-23,19189.62962962963
2018-08-24,14133.75
2018-08-25,20066.2
2018-08-27,21404.04761904762
2018-08-28,21276.5
2018-08-29,20240.63888888889
2018-08-30,22635.870967741936
2018-08-31,18201.5625
2018-09-01,17691.272727272728
2018-09-03,17687.51724137931
2018-09-04,15406.76923076923
2018-09-05,16197.083333333334
2018-09-06,13021.0
2018-09-07,9894.0
2018-09-08,11132.545454545454
2018-09-10,18265.0
2018-09-11,12231.57142857143
2018-09-12,16375.0
2018-09-13,8467.0
2018-09-14,15957.454545454546
2018-09-15,5543.4
2018-09-16,23531.25
2018-09-17,22260.285714285714
2018-09-18,23567.8125
2018-09-19,22089.0
2018-09-20,32696.923076923078
2018-09-21,30752.846153846152
2018-09-22,39196.22222222222
2018-09-27,14518.6
2018-09-28,16611.75
2018-09-29,22251.333333333332
2018-10-01,21141.88888888889
2018-10-02,16949.310344827587
2018-10-03,17971.48
2018-10-04,18328.352941176472
2018-10-05,19659.25925925926
2018-10-06,20539.863636363636
2018-10-08,20826.135135135137
2018-10-09,21435.86111111111
2018-10-10,23479.833333333332
2018-10-11,24268.466666666667
2018-10-12,22806.355140186915
2018-10-13,23493.9126984127
2018-10-15,23677.189873417723
2018-10-16,22680.276073619632
2018-10-17,22651.983783783784
2018-10-18,22614.84577114428
2018-10-19,21180.436274509804
2018-10-20,19773.857819905214
2018-10-22,19148.248979591837
2018-10-23,18419.754310344826
2018-10-24,18759.866666666665
2018-10-25,18358.193693693695
2018-10-26,17358.428571428572
2018-10-27,16337.053398058253
2018-10-29,16405.159836065573
2018-10-30,17370.806603773584
2018-10-31,16449.170403587443
2018-11-01,17329.355555555554
2018-11-02,21199.80909090909
2018-11-03,16742.69268292683
2018-11-05,16937.24096385542
2018-11-06,16544.099567099565
2018-11-07,17506.68778280543
2018-11-08,16437.059071729956
2018-11-09,16837.567708333332
2018-11-10,15206.570175438597
2018-11-12,16447.4678111588
2018-11-13,14632.414225941422
2018-11-14,16345.049107142857
2018-11-15,15933.763948497854
2018-11-16,16172.8778280543
2018-11-17,16338.738916256158
2018-11-19,15961.384955752212
2018-11-20,16085.534246575342
2018-11-21,16002.55744680851
2018-11-22,17032.64824120603
2018-11-23,16443.574162679426
2018-11-24,16094.625
2018-11-26,17167.94786729858
2018-11-27,15288.416267942584
2018-11-28,16132.723618090453
2018-11-29,15168.794871794871
2018-11-30,16768.177419354837
2018-12-01,16049.088607594937
2018-12-03,18313.525581395348
2018-12-04,17161.69398907104
2018-12-05,17285.490291262136
2018-12-06,16569.88340807175
2018-12-07,16570.96860986547
2018-12-08,17410.73846153846
2018-12-10,17915.923076923078
2018-12-11,19128.50295857988
2018-12-12,18351.650306748466
2018-12-13,17668.855670103094
2018-12-14,18338.76605504587
2018-12-15,15891.725388601037
2018-12-17,18134.930131004367
2018-12-18,16610.127358490565
2018-12-19,19974.90134529148
2018-12-20,16315.744292237443
2018-12-21,16784.1376146789
2018-12-22,15675.475490196079
2018-12-24,17738.304347826088
2018-12-25,16959.315476190477
2018-12-26,15765.836633663366
2018-12-27,17214.775401069517
2018-12-28,17854.47572815534
2018-12-29,17019.135135135137
2018-12-31,19218.776119402984
2019-01-02,18973.35593220339
2019-01-03,19819.613526570047
2019-01-04,18860.01
2019-01-05,19640.055555555555
2019-01-07,19249.15652173913
2019-01-08,19833.25
2019-01-09,18996.941441441442
2019-01-10,17895.491228070176
2019-01-11,19145.91139240506
2019-01-12,19935.264317180616
2019-01-14,18913.210116731516
2019-01-15,26485.34328358209
2019-01-16,23306.88475836431
2019-01-17,23324.652671755724
2019-01-18,28763.58803986711
2019-01-19,25887.1875
2019-01-21,27576.32383419689
2019-01-22,27296.4435261708
2019-01-23,27790.189415041783
2019-01-24,27854.255617977527
2019-01-25,27941.548850574713
2019-01-26,27856.268370607027
2019-01-27,41977.25
2019-01-28,27336.78761061947
2019-01-29,27331.45
2019-01-30,33039.798507462685
2019-01-31,30213.19191919192
2019-02-01,29564.508982035928
2019-02-02,31500.940476190477
2019-02-03,27343.444444444445
2019-02-04,29844.0
2019-02-07,27453.375
2019-02-08,22968.0
2019-02-09,19505.060606060608
2019-02-11,20998.439655172413
2019-02-12,19735.733333333334
2019-02-13,18391.32089552239
2019-02-14,19999.349693251534
2019-02-15,19959.37951807229
2019-02-16,18593.82945736434
2019-02-18,18377.85849056604
2019-02-19,18557.842857142856
2019-02-20,19037.10769230769
2019-02-21,17782.30864197531
2019-02-22,17317.63783783784
2019-02-23,17367.485714285714
2019-02-25,17378.18848167539
2019-02-26,17284.76288659794
2019-02-27,17676.981927710844
2019-02-28,19096.85798816568
2019-03-01,19823.333333333332
2019-03-02,22891.5
2019-03-04,19406.225806451614
2019-03-05,17939.345911949684
2019-03-06,17479.21243523316
2019-03-07,17568.46875
2019-03-08,17744.564593301435
2019-03-09,17404.5987654321
2019-03-11,20480.824074074073
2019-03-12,17473.60773480663
2019-03-13,17660.784615384615
2019-03-14,18166.22807017544
